cafe_id,name,description,website,featured_image,main_category,categories,workday_timing,closed_on,phone,address,review_keywords,link,feature,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe
ChIJ4Umhf13xaS4RyFgMEN82SGw,CHIEF BARBERSHOP & COFFEE - CIRAGIL,Kafe luas yang menyajikan menu sarapan siang & kopi eklektik di tempat antik dengan lengkungan bata ekspos.,,https://lh5.googleusercontent.com/p/AF1QipNgoAa3d70gzohOkvFo7Sb0nkcaFlDOZHL6kg9h=w408-h272-k-no,Kedai Kopi,Kedai Kopi,07.00-21.00,,(021) 7251130,"CHIEF BARBERSHOP & COFFEE - CIRAGIL, Jl. Ciragil I No.11, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180","cukur rambut, pelayanan, tempat parkir, kasir, meeting, baileys, sambal matah, kerja, pesan, town",https://www.google.com/maps/place/CHIEF+BARBERSHOP+%26+COFFEE+-+CIRAGIL/data=!4m7!3m6!1s0x2e69f15d7fa149e1:0x6c4836df100c58c8!8m2!3d-6.238081!4d106.808875!16s%2Fg%2F11c1nymggg!19sChIJ4Umhf13xaS4RyFgMEN82SGw?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, meeting cafe, nonsmoking, coffee, noncoffee",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
ChIJR-d4u7LzaS4REMccUOjESM4,Sama Dengan Kalibata,,,https://lh5.googleusercontent.com/p/AF1QipNNJKKoegPvGir-gXe2izIC9OHCiPDN9uGh6yT9=w408-h725-k-no,Kafe,"Kafe, Kedai Kopi, Restoran",08.00-00.00,,0817-0700-703,"Sama Dengan Kalibata, Jalan Raya Kalibata No.1, kalibata City Square, Tower Flamboyan CL:18-20, RT.9/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750","interior, apartemen, konsep, tanaman, mall, pesan, playlist, kecombrang, ambient, boneka",https://www.google.com/maps/place/Sama+Dengan+Kalibata/data=!4m7!3m6!1s0x2e69f3b2bb78e747:0xce48c4e8501cc710!8m2!3d-6.256315!4d106.852326!16s%2Fg%2F11gcj5zb_7!19sChIJR-d4u7LzaS4REMccUOjESM4?authuser=0&hl=id&rclk=1,"outdoor, indoor, meeting cafe, study cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
ChIJr8K9asvzaS4R19qBYn2g1i4,Kyo Coffee,,,https://lh5.googleusercontent.com/p/AF1QipMHlSV7mFOwUP95SA6n4RNnGPvgv0miXMM1E5Oy=w408-h306-k-no,Kafe,Kafe,07.00-21.00,,0812-1284-4322,"Kyo Coffee, Jl. Wirajasa Jl. Raya Jatiwaringin No.1, Cipinang Melayu, Makasar, East Jakarta City, Jakarta 13620","parkir, pastry, konsep, foto, minimalis, apple pie, design, aesthetic, tol",https://www.google.com/maps/place/Ky%C5%8D+Coffee/data=!4m7!3m6!1s0x2e69f3cb6abdc2af:0x2ed6a07d6281dad7!8m2!3d-6.2552124!4d106.9098943!16s%2Fg%2F11jvd57dwf!19sChIJr8K9asvzaS4R19qBYn2g1i4?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
ChIJg7gmT4DxaS4RCzc0ClyYMGw,CHIEF COFFEE - KEMANG,Kedai kopi keren dengan suasana santai yang menyajikan racikan kopi kelas atas & camilan.,,https://lh5.googleusercontent.com/p/AF1QipOVtGA6HL0esPbU9_ao82opiXISA4BVk6j2yoY=w408-h408-k-no,Kafe,"Kafe, Kedai Kopi",07.00-21.00,,0878-8040-7999,"CHIEF COFFEE - KEMANG, Jl. Kemang Raya No.27 D, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730","barber, lantai, baristanya, wifi, santai, interior, standar, meeting, nasi goreng, sambal",https://www.google.com/maps/place/CHIEF+COFFEE+-+KEMANG/data=!4m7!3m6!1s0x2e69f1804f26b883:0x6c30985c0a34370b!8m2!3d-6.2599276!4d106.8156715!16s%2Fg%2F11g8wd5vmf!19sChIJg7gmT4DxaS4RCzc0ClyYMGw?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, art cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
ChIJrxQ45X7xaS4RHH5b8A1WCqQ,The Cat Cabin,"Kafe dengan suasana nyaman dan dekor yang lucu dan khas, serta tempat bermain bersama kucing.",,https://lh5.googleusercontent.com/p/AF1QipO0yJm0A9BCp3DsjBOD9YrVsxbF8V05m9Ubh4P-=w426-h240-k-no,Kafe,Kafe,12.00-18.00,Senin,(021) 71795243,"The Cat Cabin, Jl. Kemang Raya No.31, RT.13/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720","kucing, bisa, ruangan, bermain, weekend, bulu, buku, bau, biaya, service charge",https://www.google.com/maps/place/The+Cat+Cabin/data=!4m7!3m6!1s0x2e69f17ee53814af:0xa40a560df05b7e1c!8m2!3d-6.2552548!4d106.8141571!16s%2Fg%2F11b6z_v8zz!19sChIJrxQ45X7xaS4RHH5b8A1WCqQ?authuser=0&hl=id&rclk=1,"indoor, industrial cafe, pet cafe, books cafe, family cafe, nonsmoking, coffee, noncoffee",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0
ChIJGQ1hkdX1aS4Rq1rdFefMN38,Jakarta Coffee House,,,https://lh5.googleusercontent.com/p/AF1QipMoau5z-SCfWWaJzJkGa4pU1QMmW5Xsug-W8xJu=w408-h306-k-no,Kafe,Kafe,06.00-00.00,,0857-3627-7859,"Jakarta Coffee House, Jl. K.H. Wahid Hasyim No.59, RT.1/RW.3, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","cafe latte, lantai, music, wifi, hotel, santai, tempat parkir, smoking area, kantor, duduk",https://www.google.com/maps/place/Jakarta+Coffee+House/data=!4m7!3m6!1s0x2e69f5d591610d19:0x7f37cce715dd5aab!8m2!3d-6.187375!4d106.8280947!16s%2Fg%2F11h8bj2cnj!19sChIJGQ1hkdX1aS4Rq1rdFefMN38?authuser=0&hl=id&rclk=1,"indoor, vintage, art cafe, good views, smoking, nonsmoking, coffee, noncoffee",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
ChIJKQIm3L3zaS4RoPhv_j0rx68,D'Bubbles shisha Cafe Tebet,"Kafe sederhana dengan teras dan interior mewah yang menyajikan kopi, makanan rumahan, dan shisha beragam rasa.",,https://lh5.googleusercontent.com/p/AF1QipOtFnBIwH5YK0qsmd8I1xIBAZOqjA0fCTqs7k-2=w408-h725-k-no,Kafe,"Kafe, Bar Hokah, Restoran",08.00-02.00,,0812-9021-8850,"D'Bubbles shisha Cafe Tebet, Jl. Tebet Barat Dalam Raya No.51, RT.6/RW.4, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810","harga, parkir",https://www.google.com/maps/place/D%27Bubbles+shisha+Cafe+Tebet/data=!4m7!3m6!1s0x2e69f3bddc260229:0xafc72b3dfe6ff8a0!8m2!3d-6.2385001!4d106.84759!16s%2Fg%2F11c2kzdgd2!19sChIJKQIm3L3zaS4RoPhv_j0rx68?authuser=0&hl=id&rclk=1,"indoor, vintage, 24 hours cafe, meeting cafe, country food, smoking, noncoffee",0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
ChIJwWb9eQj0aS4Rp0okRO3P3-Y,The People's Cafe,,,https://lh3.googleusercontent.com/gps-proxy/AFm_dcRsDZrHv9-PJZ1JNCJekmNJTfMRnP0PT2pDk9z1a1vLH-jOzN3CBSFBpcjU6GGDOMqwW_fAI0cQkt3VcQT0LXqEzVfwsEWYRv26JEbmsLaK_pzoR5HARDOSQ-NkrYaHQPhjSXqdAysID1-oNhyzyuWlJqaTXN7O7KTUCmlABPvG7BU-rM3tkUdvlQ=w426-h240-k-no,Kafe,"Kafe, Kedai Sarapan, Restoran",09.00-22.00,,(021) 5210301,"The People's Cafe, Mall, Setiabudi One, Jl. H. R. Rasuna Said No.18, RT.18/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","harga, smoking area, lunch, goreng, pelayanan, pesan, chicken, street food, cemilan, waiter",https://www.google.com/maps/place/The+People%27s+Cafe/data=!4m7!3m6!1s0x2e69f40879fd66c1:0xe6dfcfed44244aa7!8m2!3d-6.2150431!4d106.8298483!16s%2Fg%2F11cm02jp67!19sChIJwWb9eQj0aS4Rp0okRO3P3-Y?authuser=0&hl=id&rclk=1,"indoor, meeting cafe, family cafe, country food, nonsmoking, coffee, noncoffee",0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
ChIJuzwfzmfxaS4RIQjKYi4wfdc,OverLimit Cafe & Coffee Jakarta,,,https://lh5.googleusercontent.com/p/AF1QipNdI-KIXH3VLfr46SZQMR9BvsjW4zS_f3ku82YU=w426-h240-k-no,Kedai Kopi,Kedai Kopi,17.00-01.00,,0819-9191-1990,"OverLimit Cafe & Coffee Jakarta, Jl. H. Soleh II No.2B, RT.7/RW.2, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560","harga, pelayanan, strategis, music, luas",https://www.google.com/maps/place/OverLimit+Cafe+%26+Coffee+Jakarta/data=!4m7!3m6!1s0x2e69f167ce1f3cbb:0xd77d302e62ca0821!8m2!3d-6.2206463!4d106.7783251!16s%2Fg%2F11f5v64myg!19sChIJuzwfzmfxaS4RIQjKYi4wfdc?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, industrial cafe, meeting cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
ChIJBXQMVOzzaS4RVYIMC8ymGqk,Waroeng Sadjoe,,,https://lh5.googleusercontent.com/p/AF1QipNmRRxy37o7g44z_5cktnPk_AnHK1-WkO_WoG2e=w426-h240-k-no,Kedai Kopi,"Kedai Kopi, Ruang Kerja Bersama, Restoran",11.00-23.00,,0878-1175-3838,"Waroeng Sadjoe, RT.12/RW.3, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810","meeting, karaoke, sate, ruangan, parkir, smoking, sound, luas, harga, rawon",https://www.google.com/maps/place/Waroeng+Sadjoe/data=!4m7!3m6!1s0x2e69f3ec540c7405:0xa91aa6cc0b0c8255!8m2!3d-6.2350648!4d106.8444962!16s%2Fg%2F11s19mfn24!19sChIJBXQMVOzzaS4RVYIMC8ymGqk?authuser=0&hl=id&rclk=1,"indoor, meeting cafe, family cafe, smoking, nonsmoking, coffee, noncoffee",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
ChIJQdJl7__1aS4RqGHX18-Mblk,O'delice Cafe,,,https://lh5.googleusercontent.com/p/AF1QipPx9USf-l_u6gsbjgioaT77PEwbPW2JAlxU5E0D=w408-h906-k-no,Kafe,"Kafe, Restoran",07.00-21.00,,0816-1472-651,"O'delice Cafe, 3, Jl. HOS. Cokroaminoto No.22, RT.5/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","parkir, cemilan, luas, pasta, boba, seni latte, design, manis, unicorn, croissant",https://www.google.com/maps/place/O%27delice+Cafe/data=!4m7!3m6!1s0x2e69f5ffef65d241:0x596e8ccfd7d761a8!8m2!3d-6.1890458!4d106.8287461!16s%2Fg%2F11h3qsvtz6!19sChIJQdJl7__1aS4RqGHX18-Mblk?authuser=0&hl=id&rclk=1,"outdoor, indoor, vintage, meeting cafe, family cafe, country food, smoking, nonsmoking, coffee, noncoffee",1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
ChIJ0_F9RMfzaS4R8JtcOyfNnzU,"Bach Coffee, Kuningan city",,,https://lh5.googleusercontent.com/p/AF1QipMU1uLcOOa8Ux6_KETOq-nw8o3Rr75JDdvZ9QoY=w427-h240-k-no,Kafe,Kafe,07.00-22.00,,,"Bach Coffee, Kuningan city, Kuningan city mall ground floor, Jl. Prof. DR. Satrio No.8, RT.14/RW.4, Kuningan, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940","pho, banh mi, mall, beef, manis, latte, diskon, smoking, id card, cemilan","https://www.google.com/maps/place/Bach+Coffee,+Kuningan+city/data=!4m7!3m6!1s0x2e69f3c7447df1d3:0x359fcd273b5c9bf0!8m2!3d-6.2247059!4d106.8291704!16s%2Fg%2F11q2r5q2cm!19sChIJ0_F9RMfzaS4R8JtcOyfNnzU?authuser=0&hl=id&rclk=1","indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
ChIJq4gFVIjxaS4RT7tBSmrflLI,Sang Cafe Jakarta,"Kedai kopi keren dengan dekorasi kontemporer yang menawarkan racikan teh dan kopi premium, plus manisan.",,https://lh5.googleusercontent.com/p/AF1QipMuMfC1dtGWba0ADwogeJgC0ChuKvs_ndHMcvOf=w408-h272-k-no,Kafe,Kafe,11.00-21.00,Minggu,0811-1909-150,"Sang Cafe Jakarta, Jl. Tebet Timur Dalam Raya No.69, RT.11/RW.7, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","bebek, harga, susu, baristanya, cappucino, keluarga, goreng, strategis, town, sambal",https://www.google.com/maps/place/Sang+Cafe+Jakarta/data=!4m7!3m6!1s0x2e69f188540588ab:0xb294df6a4a41bb4f!8m2!3d-6.2372!4d106.856664!16s%2Fg%2F11f5h5w4s8!19sChIJq4gFVIjxaS4RT7tBSmrflLI?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, family cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
ChIJxzoGIT_0aS4R-8F9vOO-kzk,EatWell Coffee Cikini,,,https://lh5.googleusercontent.com/p/AF1QipNt18YhqAk7m18hcWWuqtKGSMMycFoBnJ1BHS0q=w408-h544-k-no,Kedai Kopi,"Kedai Kopi, Kafe",Buka 24 jam,,(021) 3147225,"EatWell Coffee Cikini, Ibis Budget Hotel Lt. Dasar, Jl. Cikini Raya No.75, RT.1/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","kolam renang, harga, hotel, santai",https://www.google.com/maps/place/EatWell+Coffee+Cikini/data=!4m7!3m6!1s0x2e69f43f21063ac7:0x3993bee3bc7dc1fb!8m2!3d-6.1916032!4d106.838715!16s%2Fg%2F11hb5_263z!19sChIJxzoGIT_0aS4R-8F9vOO-kzk?authuser=0&hl=id&rclk=1,"outdoor, 24 hours cafe, meeting cafe, good views, family cafe, nonsmoking, coffee, noncoffee",1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
ChIJw19o1YL0aS4RBaSpx6ev-VQ,New Memories Cafe,"Tempat nongkrong santai yang menyajikan hidangan Indonesia & bir lokal, plus hiburan live.",,https://lh5.googleusercontent.com/p/AF1QipNp9xio-LVy00CeR3Y9AymqzIRTTlV6-PtQFbH3=w426-h240-k-no,Kafe,"Kafe, Restoran",08.00-01.00,,(021) 3162548,"New Memories Cafe, Jl. Jaksa No.17, RT.8/RW.5, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","beer, malam, konser, harga, turis, ekspatriat, band, jual",https://www.google.com/maps/place/New+Memories+Cafe/data=!4m7!3m6!1s0x2e69f482d5685fc3:0x54f9afa7c7a9a405!8m2!3d-6.184907!4d106.829485!16s%2Fg%2F1tgw7bfh!19sChIJw19o1YL0aS4RBaSpx6ev-VQ?authuser=0&hl=id&rclk=1,"indoor, vintage, meeting cafe, smoking, noncoffee",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ChIJAQBAgSb0aS4Rpl46Fe8jWqA,The Coffee Bean,"Jaringan kedai kopi ini menyajikan aneka pilihan minuman, termasuk menu ice-blended-nya yang khas.",,https://lh5.googleusercontent.com/p/AF1QipMzYs1yGIQIuvtdWdIByZXuy5RB57oFlpioxNDk=w533-h240-k-no,Kafe,"Kafe, Kedai Kopi",10.00-21.00,,(021) 31990183,"The Coffee Bean, Jl. M.H. Thamrin No.30, RT.9/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","promo, mall, cake, bank, wifi, take away",https://www.google.com/maps/place/The+Coffee+Bean/data=!4m7!3m6!1s0x2e69f42681400001:0xa05a23ef153a5ea6!8m2!3d-6.1939814!4d106.822623!16s%2Fg%2F1tt5pcqw!19sChIJAQBAgSb0aS4Rpl46Fe8jWqA?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0
ChIJ8ccilZPzaS4R6FvhaRIeJGM,J&R Coffee and Eatery,,,https://lh5.googleusercontent.com/p/AF1QipNSROCMvf__V4NyOaTDO8yHRwqNhDDRHLgME9vE=w408-h306-k-no,Kedai Kopi,"Kedai Kopi, Kafe",10.00-20.00,Minggu,0853-1995-7770,"J&R Coffee and Eatery, Jl. Persada I No.7, RT.4/RW.15, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870","parkir, malam, harga, barista",https://www.google.com/maps/place/J%26R+Coffee+and+Eatery/data=!4m7!3m6!1s0x2e69f3939522c7f1:0x63241e1269e15be8!8m2!3d-6.2287892!4d106.8455634!16s%2Fg%2F11c2qlllr3!19sChIJ8ccilZPzaS4R6FvhaRIeJGM?authuser=0&hl=id&rclk=1,"outdoor, indoor, vintage, study cafe, good views, family cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
ChIJLxBcNEz1aS4Rz-ylGMhisWI,CTB Menteng - Coffee & Tea,,,https://lh5.googleusercontent.com/p/AF1QipOMJ7f02zxsgx4F_WLbCXmZ1BV-Nx6nn4q23jrm=w408-h272-k-no,Kedai Kopi,"Kedai Kopi, Kafe, Restoran",16.30-01.00,,0822-6009-9909,"CTB Menteng - Coffee & Tea, Jl. Yusuf Adiwinata No.45, RT.8/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","harga, nyamuk",https://www.google.com/maps/place/CTB+Menteng+-+Coffee+%26+Tea/data=!4m7!3m6!1s0x2e69f54c345c102f:0x62b162c818a5eccf!8m2!3d-6.1930416!4d106.8265349!16s%2Fg%2F11mtmt50s6!19sChIJLxBcNEz1aS4Rz-ylGMhisWI?authuser=0&hl=id&rclk=1,"outdoor, indoor, industrial cafe, coffee, noncoffee",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJv4twJgX0aS4RPU85z_L9IIo,Tovass Cafe,,,https://lh5.googleusercontent.com/p/AF1QipMoL_WIKh2s97Yik8l8WQgKwC5a_LvKegzf7OCz=w426-h240-k-no,Kafe,"Kafe, Restoran Indonesia, Restoran Mie",Buka 24 jam,,,"Tovass Cafe, Jl. Setia Budi Tengah No.30, RT.5/RW.1, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910","indomie, harga",https://www.google.com/maps/place/Tovass+Cafe/data=!4m7!3m6!1s0x2e69f40526708bbf:0x8a20fdf2cf394f3d!8m2!3d-6.2078644!4d106.8272385!16s%2Fg%2F11cjj0ty73!19sChIJv4twJgX0aS4RPU85z_L9IIo?authuser=0&hl=id&rclk=1,"indoor, 24 hours cafe, smoking, coffee, noncoffee",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
ChIJvQ15L9j1aS4R9Vg1P2V_scw,KAY's CAFE,,,https://lh5.googleusercontent.com/p/AF1QipPfnL3cV1AliM-OW3B1PIj4tEIiakTTWa6GMVk9=w426-h240-k-no,Kafe,"Kafe, Bar",10.00-21.00,,(021) 55881000,"KAY's CAFE, Jl. Pintu Air V No.53, RT.5/RW.8, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","hotel, music, strategis, malam, cordon blue, konsep, luas",https://www.google.com/maps/place/KAY%27s+CAFE/data=!4m7!3m6!1s0x2e69f5d82f790dbd:0xccb17f653f3558f5!8m2!3d-6.1631003!4d106.832408!16s%2Fg%2F11f5_l199y!19sChIJvQ15L9j1aS4R9Vg1P2V_scw?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJa7_Shg7zaS4RvqQKON4lSjQ,Stillwater Cafe,,,https://lh5.googleusercontent.com/p/AF1QipNc_3b0WFutwf9a6jK-sMEBZGguL4oNp1eCvVfj=w408-h306-k-no,Kedai Kopi,Kedai Kopi,07.00-19.00,"Sabtu, Minggu",0822-1309-2128,"Stillwater Cafe, Cyber 1 Building's Lobby Floor Jalan Kuningan Barat Raya no.8, RT.1/RW.3, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710",harga,https://www.google.com/maps/place/Stillwater+Cafe/data=!4m7!3m6!1s0x2e69f30e86d2bf6b:0x344a25de380aa4be!8m2!3d-6.2385696!4d106.82393!16s%2Fg%2F11h3lfrql4!19sChIJa7_Shg7zaS4RvqQKON4lSjQ?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
ChIJETO0FDLxaS4R7rjOTPersaY,Jakarta Coffee House Senayan,,,https://lh5.googleusercontent.com/p/AF1QipMXjUAdP-xJ6sp3NiP4QcHPvHRJ3mSG-xbJ7E7D=w408-h306-k-no,Kafe,Kafe,14.00-23.00,,,"Jakarta Coffee House Senayan, Jl. Senayan No.67, RT.8/RW.6, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180",,https://www.google.com/maps/place/Jakarta+Coffee+House+Senayan/data=!4m7!3m6!1s0x2e69f13214b43311:0xa6b1abf74cceb8ee!8m2!3d-6.2364921!4d106.816824!16s%2Fg%2F11qm3lxh0z!19sChIJETO0FDLxaS4R7rjOTPersaY?authuser=0&hl=id&rclk=1,"outdoor, industrial cafe, smoking, nonsmoking, coffee, noncoffee",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
ChIJmaMBRFz1aS4RtpAvB4xYGow,See You On Top Espresso Bar,,,https://lh5.googleusercontent.com/p/AF1QipMEHwdikQrxYXCTLNtQyvu61t4qefa78yknNBc2=w427-h240-k-no,Kedai Kopi,Kedai Kopi,10.00-19.00,,0851-5543-6235,"See You On Top Espresso Bar, Jl. Proklamasi No.68, RT.2/RW.5, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320","baristanya, singkong",https://www.google.com/maps/place/See+You+On+Top+Espresso+Bar/data=!4m7!3m6!1s0x2e69f55c4401a399:0x8c1a588c072f90b6!8m2!3d-6.2029773!4d106.8484621!16s%2Fg%2F11fszyw6dp!19sChIJmaMBRFz1aS4RtpAvB4xYGow?authuser=0&hl=id&rclk=1,"outdoor, industrial cafe, nonsmoking, coffee, noncoffee",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJlX0F7przaS4RiylbKJgpq-o,Rooftop Cafe,,,https://lh5.googleusercontent.com/p/AF1QipN6ofFddQ2I0mxF7hSv592GY8MaHTNr9n4xYvh1=w408-h839-k-no,Kafe,"Kafe, Restoran",16.00-23.00,,,"Rooftop Cafe, Jl. Tebet Raya No.53, RT.3/RW.2, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820",,https://www.google.com/maps/place/Rooftop+Cafe/data=!4m7!3m6!1s0x2e69f39aee057d95:0xeaab2998285b298b!8m2!3d-6.2283726!4d106.8551185!16s%2Fg%2F11ggnc3_r7!19sChIJlX0F7przaS4RiylbKJgpq-o?authuser=0&hl=id&rclk=1,"outdoor, indoor, modern cafe, meeting cafe, good views, smoking, nonsmoking, coffee, noncoffee",1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0
ChIJsQOmkgj0aS4RHs7WWNfPiZE,Infinite Cafe Jakarta,,,https://lh5.googleusercontent.com/p/AF1QipO-KIjEnHQS0QSYcyqGe36Z__2pqSSv5s07tfCH=w426-h240-k-no,Kafe,Kafe,07.00-19.00,"Sabtu, Minggu",(021) 5213110,"Infinite Cafe Jakarta, Wirausaha Building, Jalan Rasuna Said Kav C5 1st floor, RT.3/RW.1, Karet, Setiabudi, South Jakarta City, Jakarta 12920",,https://www.google.com/maps/place/Infinite+Cafe+Jakarta/data=!4m7!3m6!1s0x2e69f40892a603b1:0x9189cfd758d6ce1e!8m2!3d-6.2138529!4d106.8310654!16s%2Fg%2F11hcw5_4gm!19sChIJsQOmkgj0aS4RHs7WWNfPiZE?authuser=0&hl=id&rclk=1,"outdoor, indoor, meeting cafe, study cafe, meeting cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
ChIJmfUdzT7xaS4RmC5ZrzudiX4,Cafe 18,,,https://lh5.googleusercontent.com/p/AF1QipOBtQY5c0hIQthl5q0thD8PUOYQuqHvNUcdfjKZ=w408-h544-k-no,Kafe,Kafe,,,,"Cafe 18, Jl. Langsat I No.18, RT.2/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130",,https://www.google.com/maps/place/Cafe+18/data=!4m7!3m6!1s0x2e69f13ecd1df599:0x7e899d3baf592e98!8m2!3d-6.2444847!4d106.7925021!16s%2Fg%2F11k4k4l4mt!19sChIJmfUdzT7xaS4RmC5ZrzudiX4?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, good views, nonsmoking, coffee, noncoffee",1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0
